DateTime,ExternalT,ExternalRH,ExternalPw,RoomT,RoomRH,RoomPw,DelPw,Season,RetrofitStatus,HomeID,BuiltType,BuiltYear,Occupants,Income,RoomType,RoomDPT
2016-05-03T10:00:00Z,10.3,65,0.81,19.5,48,1.1,-0.27,Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,8.3
2016-09-11T11:00:00Z,17.4,58,1.15,20.4,58,1.37,-0.22,Non-Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,11.7
2015-10-15T17:00:00Z,9.8,81,0.98,19.9,62,1.43,-0.46,Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,12.4
2016-07-25T10:00:00Z,14.9,78,1.32,21.5,58,1.48,-0.15,Non-Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,12.8
2016-04-12T07:00:00Z,7.5,96,0.99,18.2,57,1.19,-0.17,Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,9.6
2015-11-18T16:00:00Z,9.4,84,0.99,20.8,62,1.51,-0.51,Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,13.1
2015-05-24T10:00:00Z,10.8,73,0.95,18.6,54,1.16,-0.21,Heating,Pre Retrofit,H08,ET,1994,2,21992,Other Rooms,9.1
,14.1,88,1.42,22,61,1.61,-0.18,Non-Heating,Pre Retrofit,H08,ET,1994,2,21992,Other Rooms,14.1
2016-07-31T04:00:00Z,10.9,92,1.2,21.9,60,1.58,-0.34,Non-Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,13.8
2017-02-14T12:00:00Z,6.3,91,0.87,20.1,51,1.2,-0.32,Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,9.7
2015-10-11T22:00:00Z,5.3,100,0.89,19.3,68,1.52,-0.61,Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,13.3
2016-11-23T10:00:00Z,3.5,89,0.7,21,44,1.08,-0.36,Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,8.2
2016-01-14T06:00:00Z,0.9,96,0.62,17.2,49,0.96,-0.31,Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,6.5
2015-09-07T06:00:00Z,10.2,81,1.01,16.6,61,1.16,-0.15,Non-Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,9.1
2015-10-07T20:00:00Z,9.6,85,1.02,21.3,60,1.52,-0.49,Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,13.2
2016-09-27T18:00:00Z,15.6,66,1.17,21.8,68,1.77,-0.59,Non-Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,15.6
2016-06-05T07:00:00Z,15.6,89,1.57,22.5,58,1.58,0.03,Non-Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,13.9
2015-03-24T04:00:00Z,0.9,94,0.61,15.2,52,0.91,-0.3,Heating,Pre Retrofit,H08,ET,1994,2,21992,Other Rooms,5.5
2016-05-17T11:00:00Z,16.6,68,1.28,21.3,55,1.4,-0.1,Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,11.9
2016-02-07T03:00:00Z,2.7,84,0.62,17.8,50,1.02,-0.39,Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,7.3
2016-04-19T21:00:00Z,4,86,0.7,19.6,54,1.22,-0.51,Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,10
2015-04-14T06:00:00Z,10.5,81,1.03,19.6,54,1.24,-0.2,Heating,Pre Retrofit,H08,ET,1994,2,21992,Other Rooms,10.2
2016-07-31T08:00:00Z,13.7,81,1.27,21.8,60,1.56,-0.26,Non-Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,13.6
2016-06-17T10:00:00Z,13.6,70,1.09,19.5,55,1.24,-0.13,Non-Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,10.1
2016-04-12T13:00:00Z,11.4,71,0.96,19,58,1.28,-0.3,Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,10.6
2016-02-10T13:00:00Z,6,82,0.77,19.9,48,1.12,-0.33,Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,8.7
2016-06-16T10:00:00Z,12.4,84,1.22,21,60,1.48,-0.25,Non-Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,12.8
2016-10-24T18:00:00Z,8.4,84,0.93,21.4,59,1.5,-0.56,Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,13
2016-08-25T18:00:00Z,17,58,1.12,23.5,61,1.75,-0.63,Non-Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,15.5
2016-06-02T00:00:00Z,9.7,82,0.99,21.6,54,1.41,-0.39,Non-Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,12.1
2015-04-23T12:00:00Z,16.1,54,0.99,19.4,51,1.15,-0.15,Heating,Pre Retrofit,H08,ET,1994,2,21992,Other Rooms,9.1
2015-09-26T01:00:00Z,10.1,93,1.15,19.8,65,1.51,-0.34,Non-Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,13.1
2017-02-27T04:00:00Z,3,78,0.59,18.2,55,1.15,-0.54,Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,9.1
2016-01-20T16:00:00Z,4.4,76,0.64,19.6,48,1.11,-0.45,Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,8.5
2015-09-30T03:00:00Z,12.1,100,1.41,20.8,64,1.57,-0.14,Non-Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,13.7
2016-03-03T02:00:00Z,3.3,84,0.65,17.6,51,1.03,-0.34,Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,7.4
2016-04-07T15:00:00Z,10.3,69,0.86,18.4,54,1.14,-0.25,Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,8.9
2016-01-16T11:00:00Z,3.1,82,0.62,20.1,46,1.07,-0.42,Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,8
2015-09-25T03:00:00Z,7.8,91,0.97,19.4,66,1.49,-0.48,Non-Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,12.9
2016-01-24T08:00:00Z,13.1,86,1.28,18.8,60,1.32,-0,Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,11
2016-08-04T07:00:00Z,14.8,87,1.46,21.8,65,1.68,-0.19,Non-Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,14.8
2016-04-24T11:00:00Z,9.9,60,0.74,18.7,48,1.03,-0.25,Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,7.4
2015-10-02T19:00:00Z,10.1,90,1.11,20.6,62,1.51,-0.4,Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,13.2
2016-09-27T09:00:00Z,13.9,80,1.26,20.9,68,1.68,-0.39,Non-Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,14.8
2016-08-16T22:00:00Z,16.8,74,1.41,23,61,1.71,-0.27,Non-Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,15.1
2015-09-26T21:00:00Z,11.3,89,1.19,20.6,64,1.54,-0.35,Non-Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,13.4
2016-11-15T15:00:00Z,10.9,84,1.1,21.1,61,1.52,-0.41,Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,13.3
2016-05-25T02:00:00Z,9.3,78,0.92,19,53,1.16,-0.22,Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,9.1
2016-08-24T16:00:00Z,17.8,64,1.3,23.5,64,1.85,-0.53,Non-Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,16.3
2016-02-03T02:00:00Z,2.6,80,0.59,18.8,48,1.04,-0.43,Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,7.6
2017-01-21T12:00:00Z,3.8,75,0.6,22.2,45,1.2,-0.57,Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,9.7
,14.3,80,1.32,21.9,64,1.67,-0.34,Non-Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,14.7
2016-11-02T08:00:00Z,3.2,92,0.71,20.4,56,1.34,-0.58,Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,11.4
2015-02-17T06:00:00Z,2.9,79,0.59,18.4,46,0.95,-0.34,Heating,Pre Retrofit,H08,ET,1994,2,21992,Other Rooms,6.4
2016-06-16T19:00:00Z,11.7,76,1.03,20.3,56,1.34,-0.31,Non-Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,11.3
2016-04-06T07:00:00Z,5.8,72,0.66,18.4,57,1.2,-0.5,Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,9.6
2016-10-30T08:00:00Z,7.7,96,1,19.6,63,1.43,-0.39,Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,12.3
2015-02-24T13:00:00Z,6.6,65,0.63,20.4,44,1.05,-0.4,Heating,Pre Retrofit,H08,ET,1994,2,21992,Other Rooms,7.8
2016-07-01T02:00:00Z,10.2,90,1.13,19.9,62,1.45,-0.3,Non-Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,12.5
2015-06-30T11:00:00Z,23.5,58,1.67,23,63,1.77,-0.1,Non-Heating,Pre Retrofit,H08,ET,1994,2,21992,Other Rooms,15.5
2015-11-29T11:00:00Z,11.2,73,0.97,19.2,59,1.31,-0.33,Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,11
,7.4,84,0.86,18,53,1.09,-0.21,Heating,Pre Retrofit,H08,ET,1994,2,21992,Other Rooms,8.2
2015-04-20T03:00:00Z,7,88,0.88,20.2,49,1.17,-0.25,Heating,Pre Retrofit,H08,ET,1994,2,21992,Other Rooms,9.3
2015-03-14T14:00:00Z,5.2,66,0.58,18.1,50,1.04,-0.46,Heating,Pre Retrofit,H08,ET,1994,2,21992,Other Rooms,7.5
2017-02-09T19:00:00Z,2.6,66,0.49,19.9,51,1.17,-0.66,Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,9.3
2015-11-01T19:00:00Z,11.6,100,1.36,20.5,68,1.65,-0.28,Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,14.5
2016-03-20T19:00:00Z,4.8,79,0.68,19.2,52,1.17,-0.47,Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,9.3
2015-02-13T17:00:00Z,6.4,89,0.86,21.1,49,1.22,-0.36,Heating,Pre Retrofit,H08,ET,1994,2,21992,Other Rooms,9.9
2017-01-12T03:00:00Z,4.2,82,0.68,19.1,51,1.12,-0.41,Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,8.7
2016-05-16T19:00:00Z,10.4,84,1.06,22.1,53,1.41,-0.35,Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,12.1
2016-09-10T04:00:00Z,11.4,82,1.12,21.3,63,1.6,-0.47,Non-Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,14
2015-05-21T17:00:00Z,15.7,69,1.23,17.9,52,1.07,0.16,Heating,Pre Retrofit,H08,ET,1994,2,21992,Other Rooms,8
2016-02-02T09:00:00Z,4,77,0.63,19.7,48,1.09,-0.45,Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,8.3
2015-05-15T15:00:00Z,13.5,82,1.27,19.9,55,1.27,-0.01,Heating,Pre Retrofit,H08,ET,1994,2,21992,Other Rooms,10.5
2016-11-28T13:00:00Z,7.1,63,0.63,21.5,49,1.26,-0.61,Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,10.5
2016-05-22T08:00:00Z,11.2,79,1.05,18.8,55,1.19,-0.12,Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,9.5
2015-12-07T11:00:00Z,13.5,77,1.19,20.1,62,1.45,-0.25,Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,12.5
2016-10-07T05:00:00Z,10.5,72,0.91,20.5,62,1.49,-0.54,Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,13
2015-06-12T16:00:00Z,15.6,62,1.1,21,60,1.49,-0.38,Non-Heating,Pre Retrofit,H08,ET,1994,2,21992,Other Rooms,12.9
2016-07-08T05:00:00Z,14.3,82,1.33,21.9,64,1.68,-0.32,Non-Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,14.8
2015-10-21T15:00:00Z,13.9,94,1.49,19.9,72,1.69,-0.19,Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,14.8
2016-06-16T20:00:00Z,11.2,76,1.01,20.1,55,1.3,-0.3,Non-Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,10.9
,2.4,84,0.61,20,49,1.15,-0.51,Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,9
2016-05-26T12:00:00Z,11.1,81,1.08,17.9,52,1.07,0.02,Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,8
2016-10-12T05:00:00Z,11.9,86,1.2,20,63,1.47,-0.24,Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,12.7
2015-09-30T11:00:00Z,14.2,81,1.31,20.3,64,1.53,-0.22,Non-Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,13.4
2015-06-10T03:00:00Z,4.8,99,0.85,18.8,54,1.17,-0.3,Non-Heating,Pre Retrofit,H08,ET,1994,2,21992,Other Rooms,9.3
2016-05-20T07:00:00Z,11.6,77,1.04,20.2,58,1.38,-0.3,Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,11.7
2016-03-15T07:00:00Z,6.1,80,0.75,18.2,55,1.14,-0.34,Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,8.9
2015-06-06T13:00:00Z,13.1,64,0.96,19.4,54,1.22,-0.25,Non-Heating,Pre Retrofit,H08,ET,1994,2,21992,Other Rooms,9.9
2015-04-22T03:00:00Z,1.7,100,0.69,19.6,51,1.17,-0.45,Heating,Pre Retrofit,H08,ET,1994,2,21992,Other Rooms,9.3
2016-09-21T09:00:00Z,14.1,74,1.19,19.8,63,1.44,-0.25,Non-Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,12.5
2016-06-29T17:00:00Z,14.2,72,1.17,21,60,1.49,-0.31,Non-Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,12.9
2016-05-13T14:00:00Z,14,64,1.02,22,57,1.51,-0.47,Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,13.2
2015-06-25T22:00:00Z,15.7,74,1.31,21.8,62,1.63,-0.32,Non-Heating,Pre Retrofit,H08,ET,1994,2,21992,Other Rooms,14.3
2016-11-30T17:00:00Z,3.7,86,0.68,21.1,51,1.28,-0.56,Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,10.6
2015-09-05T03:00:00Z,9.9,78,0.95,16.6,63,1.19,-0.24,Non-Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,9.5
2015-10-11T17:00:00Z,11.5,92,1.25,19.6,70,1.6,-0.35,Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,14
2015-05-24T08:00:00Z,9.5,82,0.97,18.5,55,1.17,-0.2,Heating,Pre Retrofit,H08,ET,1994,2,21992,Other Rooms,9.3
2016-02-12T05:00:00Z,1.3,100,0.67,17,49,0.95,-0.25,Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,6.2
2017-01-26T05:00:00Z,5.2,74,0.66,19,48,1.05,-0.39,Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,7.7
2015-10-16T04:00:00Z,4.2,100,0.83,18.8,62,1.35,-0.5,Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,11.4
2016-04-16T18:00:00Z,4,73,0.59,18.7,53,1.14,-0.52,Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,8.9
2016-03-15T20:00:00Z,6.8,89,0.88,19.5,55,1.23,-0.34,Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,10.1
2017-02-25T05:00:00Z,8.6,85,0.95,17.8,54,1.1,-0.14,Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,8.4
2015-11-01T22:00:00Z,11.1,100,1.32,20.1,68,1.59,-0.28,Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,14
2016-05-26T11:00:00Z,10.8,82,1.06,17.9,52,1.07,0,Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,8
2015-03-27T10:00:00Z,8.2,62,0.67,16.1,50,0.89,-0.22,Heating,Pre Retrofit,H08,ET,1994,2,21992,Other Rooms,5.8
2015-05-21T05:00:00Z,6,91,0.85,16.9,52,1,-0.14,Heating,Pre Retrofit,H08,ET,1994,2,21992,Other Rooms,7
2015-04-26T20:00:00Z,2.7,86,0.64,20.4,48,1.13,-0.49,Heating,Pre Retrofit,H08,ET,1994,2,21992,Other Rooms,8.8
,0.2,82,0.51,18.4,51,1.08,-0.54,Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,8.1
2016-06-13T19:00:00Z,14.4,89,1.46,23.2,59,1.67,-0.2,Non-Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,14.7
2015-03-13T22:00:00Z,2.2,84,0.6,18,44,0.92,-0.33,Heating,Pre Retrofit,H08,ET,1994,2,21992,Other Rooms,5.6
2015-09-22T14:00:00Z,13.8,69,1.09,19.3,64,1.45,-0.34,Non-Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,12.5
2015-02-14T15:00:00Z,7.4,81,0.83,21.1,48,1.21,-0.37,Heating,Pre Retrofit,H08,ET,1994,2,21992,Other Rooms,9.8
2015-12-13T03:00:00Z,3.5,96,0.76,18.1,54,1.13,-0.35,Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,8.7
,11.1,78,1.03,20.9,61,1.5,-0.46,Non-Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,13
2016-05-14T20:00:00Z,8.9,67,0.76,21.1,49,1.23,-0.47,Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,10
2016-04-14T20:00:00Z,6,89,0.83,19.3,57,1.28,-0.44,Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,10.6
2016-08-14T21:00:00Z,14.5,86,1.42,21.6,63,1.62,-0.18,Non-Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,14.2
2016-07-05T09:00:00Z,13.9,67,1.06,19.9,61,1.42,-0.34,Non-Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,12.2
2016-06-11T00:00:00Z,13.6,96,1.48,23.8,63,1.85,-0.34,Non-Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,16.2
2016-09-23T03:00:00Z,10.2,80,1,19.6,62,1.43,-0.4,Non-Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,12.3
2015-11-10T10:00:00Z,16.3,80,1.48,20.5,68,1.64,-0.15,Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,14.4
2016-06-14T17:00:00Z,14.2,80,1.3,23.1,61,1.73,-0.42,Non-Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,15.3
2017-01-28T02:00:00Z,5.2,90,0.79,19.1,52,1.15,-0.33,Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,9
2016-12-18T03:00:00Z,7,80,0.8,20,53,1.23,-0.4,Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,10.1
2017-02-14T07:00:00Z,5.5,88,0.79,18.1,53,1.09,-0.26,Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,8.3
2015-10-17T22:00:00Z,9.7,76,0.91,20.2,63,1.5,-0.58,Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,13
2015-10-28T06:00:00Z,9.9,96,1.18,19.6,67,1.53,-0.33,Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,13.3
2015-04-01T14:00:00Z,8.3,75,0.82,19.9,46,1.06,-0.23,Heating,Pre Retrofit,H08,ET,1994,2,21992,Other Rooms,7.9
2016-10-05T04:00:00Z,13.5,83,1.28,21.2,66,1.67,-0.37,Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,14.7
2015-11-17T20:00:00Z,7.7,86,0.91,20.8,57,1.41,-0.5,Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,12.1
2017-01-11T14:00:00Z,5.9,66,0.62,19.9,50,1.16,-0.52,Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,9.1
2015-06-05T05:00:00Z,10.4,93,1.18,19.4,60,1.34,-0.14,Non-Heating,Pre Retrofit,H08,ET,1994,2,21992,Other Rooms,11.3
2015-06-27T09:00:00Z,17.9,64,1.3,21.9,59,1.54,-0.24,Non-Heating,Pre Retrofit,H08,ET,1994,2,21992,Other Rooms,13.5
2016-01-04T21:00:00Z,3.5,100,0.78,18.6,57,1.22,-0.44,Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,10
2016-12-13T04:00:00Z,10.1,97,1.19,19.7,58,1.34,-0.12,Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,11.3
2016-08-28T02:00:00Z,14.6,89,1.48,22.5,61,1.66,-0.16,Non-Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,14.6
2016-12-10T02:00:00Z,9,92,1.05,20.7,59,1.43,-0.37,Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,12.3
2017-01-30T01:00:00Z,7.2,98,1,18,55,1.13,-0.11,Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,8.8
2016-11-20T01:00:00Z,0.8,90,0.58,19.2,50,1.12,-0.5,Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,8.7
2016-07-01T11:00:00Z,13.9,66,1.06,19.7,59,1.35,-0.28,Non-Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,11.4
,10.2,80,1,20.5,54,1.31,-0.31,Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,11
2016-04-26T15:00:00Z,7.7,54,0.57,20.8,43,1.04,-0.44,Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,7.6
2015-05-14T14:00:00Z,10.8,76,0.98,19.9,54,1.26,-0.27,Heating,Pre Retrofit,H08,ET,1994,2,21992,Other Rooms,10.4
2017-02-23T12:00:00Z,6.5,78,0.76,20.8,51,1.25,-0.46,Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,10.3
2016-01-04T09:00:00Z,6.4,93,0.9,19.2,57,1.26,-0.34,Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,10.5
2015-06-14T17:00:00Z,14.2,58,0.93,20.1,52,1.21,-0.28,Non-Heating,Pre Retrofit,H08,ET,1994,2,21992,Other Rooms,9.8
2015-05-28T10:00:00Z,10.9,73,0.95,17.5,57,1.14,-0.18,Heating,Pre Retrofit,H08,ET,1994,2,21992,Other Rooms,8.9
2015-11-08T17:00:00Z,8.2,84,0.92,20.8,70,1.71,-0.77,Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,15
2017-01-24T12:00:00Z,11.4,78,1.05,21.2,55,1.39,-0.32,Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,11.9
2015-05-12T18:00:00Z,11.9,69,0.96,21.5,53,1.35,-0.39,Heating,Pre Retrofit,H08,ET,1994,2,21992,Other Rooms,11.4
2016-07-31T02:00:00Z,12.3,88,1.26,21.9,60,1.57,-0.28,Non-Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,13.7
2015-05-29T02:00:00Z,6.7,93,0.91,18.1,58,1.2,-0.26,Heating,Pre Retrofit,H08,ET,1994,2,21992,Other Rooms,9.6
2016-10-24T16:00:00Z,9.9,78,0.95,21,61,1.52,-0.55,Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,13.2
2015-03-31T14:00:00Z,5.1,89,0.78,18.1,54,1.06,-0.26,Heating,Pre Retrofit,H08,ET,1994,2,21992,Other Rooms,8.7
2016-03-01T15:00:00Z,9.3,72,0.84,20.2,55,1.3,-0.44,Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,10.9
2016-02-10T05:00:00Z,0.6,99,0.63,17.4,49,0.97,-0.31,Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,6.6
2017-01-10T08:00:00Z,6.8,88,0.87,20.2,54,1.26,-0.36,Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,10.5
2016-03-27T01:00:00Z,5.6,71,0.65,17.9,52,1.07,-0.41,Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,8
2016-11-12T12:00:00Z,10.8,85,1.1,20.9,57,1.4,-0.29,Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,12
2016-03-06T04:00:00Z,-0.3,84,0.5,16.8,46,0.88,-0.34,Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,5.1
2015-06-19T17:00:00Z,16,84,1.54,21.3,59,1.49,0.04,Non-Heating,Pre Retrofit,H08,ET,1994,2,21992,Other Rooms,13
2016-12-29T22:00:00Z,9,82,0.94,21,53,1.31,-0.37,Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,11
2016-09-02T09:00:00Z,15.1,78,1.33,21.2,62,1.56,-0.22,Non-Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,13.7
2016-09-07T00:00:00Z,18.9,73,1.59,24.4,68,2.06,-0.46,Non-Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,18
2016-02-19T06:00:00Z,4.9,82,0.71,17,48,0.93,-0.19,Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,5.9
2015-03-26T19:00:00Z,6.1,66,0.62,19.8,52,1.14,-0.5,Heating,Pre Retrofit,H08,ET,1994,2,21992,Other Rooms,9.5
2015-09-17T15:00:00Z,15.7,64,1.15,19.9,64,1.48,-0.33,Non-Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,12.8
2015-09-23T18:00:00Z,13.3,67,1.02,19.9,67,1.56,-0.54,Non-Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,13.7
2016-04-02T04:00:00Z,5.9,90,0.84,18.2,55,1.14,-0.28,Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,8.9
2016-02-10T21:00:00Z,2.5,89,0.65,19.8,48,1.09,-0.42,Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,8.3
2016-02-26T12:00:00Z,7.1,72,0.72,18.9,47,1.03,-0.29,Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,7.5
2015-06-29T20:00:00Z,17.3,75,1.48,22.2,60,1.6,-0.13,Non-Heating,Pre Retrofit,H08,ET,1994,2,21992,Other Rooms,14.1
2016-04-22T15:00:00Z,10.2,66,0.82,20.8,53,1.28,-0.45,Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,10.7
2016-01-20T09:00:00Z,3.5,74,0.57,19.2,49,1.09,-0.49,Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,8.2
2016-09-30T20:00:00Z,8.2,96,1.05,20.2,63,1.5,-0.45,Non-Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,13
2016-05-06T15:00:00Z,13.8,52,0.82,21.2,52,1.31,-0.45,Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,11
2015-12-25T21:00:00Z,11.9,87,1.22,18.6,60,1.29,-0.07,Heating,Post Retrofit,H08,ET,1994,2,21992,Other Rooms,10.8
2015-04-08T04:00:00Z,3.3,100,0.77,19.5,52,1.18,-0.38,Heating,Pre Retrofit,H08,ET,1994,2,21992,Other Rooms,9.4
